stockid,price,realtime,volume
TWTR,14.9,"2016-04-28 14:56:00",25534926
TWTR,14.895,"2016-04-28 14:57:00",25582128
TWTR,14.8999,"2016-04-28 14:57:00",25617663
TWTR,14.9,"2016-04-28 14:58:00",25644028
TWTR,14.9,"2016-04-28 15:00:00",25667878
TWTR,14.885,"2016-04-28 15:01:00",25770674
TWTR,14.86,"2016-04-28 15:01:00",25822160
TWTR,14.865,"2016-04-28 15:02:00",25843104
TWTR,14.885,"2016-04-28 15:04:00",25934976
TWTR,14.865,"2016-04-28 15:04:00",25995150
TWTR,14.8692,"2016-04-28 15:05:00",26016575
TWTR,14.86,"2016-04-28 15:06:00",26056951
TWTR,14.855,"2016-04-28 15:07:00",26122486
TWTR,14.855,"2016-04-28 15:08:00",26154964
TWTR,14.8401,"2016-04-28 15:10:00",26316981
TWTR,14.83,"2016-04-28 15:10:00",26490363
TWTR,14.8,"2016-04-28 15:12:00",26558045
TWTR,14.8099,"2016-04-28 15:12:00",26600564
TWTR,14.815,"2016-04-28 15:14:00",26890103
TWTR,14.8,"2016-04-28 15:15:00",27008348
TWTR,14.7901,"2016-04-28 15:15:00",27155585
TWTR,14.791,"2016-04-28 15:16:00",27198673
TWTR,14.7901,"2016-04-28 15:17:00",27240252
TWTR,14.77,"2016-04-28 15:19:00",27360609
TWTR,14.7716,"2016-04-28 15:20:00",27424829
TWTR,14.775,"2016-04-28 15:21:00",27509831
TWTR,14.765,"2016-04-28 15:22:00",27576009
TWTR,14.7601,"2016-04-28 15:22:00",27631840
TWTR,14.755,"2016-04-28 15:23:00",27754792
TWTR,14.75,"2016-04-28 15:24:00",27798023
TWTR,14.71,"2016-04-28 15:26:00",28048160
TWTR,14.725,"2016-04-28 15:27:00",28386524
TWTR,14.7002,"2016-04-28 15:27:00",28505713
TWTR,14.705,"2016-04-28 15:28:00",28750481
TWTR,14.705,"2016-04-28 15:29:00",28789368
TWTR,14.705,"2016-04-28 15:31:00",28915571
TWTR,14.7299,"2016-04-28 15:32:00",29458471
TWTR,14.715,"2016-04-28 15:33:00",29597717
TWTR,14.7,"2016-04-28 15:33:00",29662606
TWTR,14.69,"2016-04-28 15:35:00",29687717
TWTR,14.72,"2016-04-28 15:36:00",29997435
TWTR,14.74,"2016-04-28 15:36:00",30143582
TWTR,14.7101,"2016-04-28 15:38:00",30210176
TWTR,14.73,"2016-04-28 15:38:00",30336780
TWTR,14.73,"2016-04-28 15:39:00",30439414
TWTR,14.75,"2016-04-28 15:41:00",30544227
TWTR,14.725,"2016-04-28 15:42:00",30651612
TWTR,14.69,"2016-04-28 15:44:00",30916853
TWTR,14.67,"2016-04-28 15:51:00",31984143
TWTR,14.661,"2016-04-28 15:52:00",32113513
TWTR,14.66,"2016-04-28 15:53:00",32224369
TWTR,14.64,"2016-04-28 15:54:00",32625302
TWTR,14.625,"2016-04-28 15:55:00",32818828
TWTR,14.625,"2016-04-28 15:56:00",32966063
TWTR,14.65,"2016-04-28 15:57:00",33429218
TWTR,14.64,"2016-04-28 15:58:00",33775283
TWTR,14.64,"2016-04-28 15:58:00",33859748
TWTR,14.64,"2016-04-28 16:00:00",34178418
TWTR,14.64,"2016-04-28 16:00:00",34474846
TWTR,14.64,"2016-04-28 16:00:00",34479185
TWTR,14.64,"2016-04-28 16:00:00",34483385
TWTR,14.64,"2016-04-28 16:00:00",34484585
TWTR,14.64,"2016-04-28 16:00:00",34525997
TWTR,14.64,"2016-04-28 16:00:00",34532383
TWTR,14.64,"2016-04-28 16:00:00",34537393
TWTR,14.64,"2016-04-28 16:00:00",34545493
TWTR,14.64,"2016-04-28 16:00:00",34551893
TWTR,14.64,"2016-04-28 16:00:00",34553643
TWTR,14.64,"2016-04-28 16:00:00",34554643
TWTR,14.64,"2016-04-28 16:00:00",34571803
TWTR,14.64,"2016-04-28 16:00:00",34572803
TWTR,14.64,"2016-04-28 16:00:00",34577553
TWTR,14.64,"2016-04-28 16:00:00",34580253
TWTR,14.64,"2016-04-28 16:00:00",34604266
TWTR,14.64,"2016-04-28 16:00:00",34609728
TWTR,14.64,"2016-04-28 16:00:00",34611529
TWTR,14.64,"2016-04-28 16:00:00",34613628
TWTR,14.64,"2016-04-28 16:00:00",34621329
TWTR,14.64,"2016-04-28 16:00:00",34624342
TWTR,14.64,"2016-04-28 16:00:00",34641356
TWTR,14.64,"2016-04-28 16:00:00",34641366
TWTR,14.64,"2016-04-28 16:00:00",34642470
TWTR,14.64,"2016-04-28 16:00:00",34642670
TWTR,14.64,"2016-04-28 16:00:00",34643066
TWTR,14.64,"2016-04-28 16:00:00",34644006
TWTR,14.64,"2016-04-28 16:00:00",34644406
TWTR,14.64,"2016-04-28 16:00:00",34645850
TWTR,14.64,"2016-04-28 16:00:00",34645850
TWTR,14.64,"2016-04-28 16:00:00",34646150
TWTR,14.64,"2016-04-28 16:00:00",34646150
TWTR,14.64,"2016-04-28 16:00:00",34646650
TWTR,14.64,"2016-04-28 16:00:00",34647850
TWTR,14.64,"2016-04-28 16:00:00",34648875
TWTR,14.64,"2016-04-28 16:00:00",34656529
TWTR,14.64,"2016-04-28 16:00:00",34657029
TWTR,14.64,"2016-04-28 16:00:00",34658029
TWTR,14.64,"2016-04-28 16:00:00",34662029
TWTR,14.64,"2016-04-28 16:00:00",34662029
TWTR,14.64,"2016-04-28 16:00:00",34662239
TWTR,14.64,"2016-04-28 16:00:00",34663239
TWTR,14.64,"2016-04-28 16:00:00",34665439
TWTR,14.64,"2016-04-28 16:00:00",34665439
