stockid,open,high,low,close,histtime,volume
MSFT,45.67,46.25,45.55,45.64,2015-06-24,34890900
MSFT,46.03,46.06,45.5,45.65,2015-06-25,20616000
MSFT,45.65,46.28,45.03,45.26,2015-06-26,49835300
MSFT,45.04,45.23,44.36,44.37,2015-06-29,34081700
MSFT,44.71,44.72,43.94,44.15,2015-06-30,35945400
MSFT,44.46,45.23,44.1,44.45,2015-07-01,28343900
MSFT,44.48,44.75,44.06,44.4,2015-07-02,21752000
MSFT,43.96,44.48,43.95,44.39,2015-07-06,23034000
MSFT,44.34,44.49,43.32,44.3,2015-07-07,36435800
MSFT,44.44,44.9,44.03,44.24,2015-07-08,39785900
MSFT,44.75,45.22,44.5,44.52,2015-07-09,32424700
MSFT,45.01,45.14,44.57,44.61,2015-07-10,25465800
MSFT,44.98,45.62,44.95,45.54,2015-07-13,28178300
MSFT,45.45,45.96,45.31,45.62,2015-07-14,22880300
MSFT,45.68,45.89,45.43,45.76,2015-07-15,26629600
MSFT,46.01,46.69,45.97,46.66,2015-07-16,26271700
MSFT,46.55,46.78,46.26,46.62,2015-07-17,29467100
MSFT,46.65,47.13,46.44,46.92,2015-07-20,30631900
MSFT,46.78,47.33,46.48,47.28,2015-07-21,42781900
MSFT,45.44,46.93,45.2,45.54,2015-07-22,59152400
MSFT,45.27,46.23,45.1,46.11,2015-07-23,33934000
MSFT,45.91,46.32,45.8,45.94,2015-07-24,32333200
MSFT,45.94,46.01,45.25,45.35,2015-07-27,39701400
MSFT,45.58,45.64,44.79,45.34,2015-07-28,34328900
MSFT,45.4,46.78,45.26,46.29,2015-07-29,40945900
MSFT,46.26,47.4,45.93,46.88,2015-07-30,39777900
MSFT,47.29,47.37,46.5,46.7,2015-07-31,31201500
MSFT,46.98,47,46.45,46.81,2015-08-03,24125900
MSFT,46.75,47.71,46.68,47.54,2015-08-04,33403900
MSFT,47.98,48.41,47.54,47.58,2015-08-05,26959700
MSFT,47.71,47.77,46.33,46.62,2015-08-06,27368000
MSFT,46.39,46.78,46.26,46.74,2015-08-07,19163000
MSFT,46.95,47.49,46.84,47.33,2015-08-10,23079900
MSFT,46.82,46.94,45.9,46.41,2015-08-11,29237400
MSFT,46.19,46.9,45.71,46.74,2015-08-12,30181400
MSFT,47.06,47.1,46.49,46.73,2015-08-13,22627200
MSFT,46.53,47.1,46.52,47,2015-08-14,21473400
MSFT,46.81,47.45,46.57,47.32,2015-08-17,21099700
MSFT,46.84,47.43,46.7,47.27,2015-08-18,23574100
MSFT,46.78,47.08,46.3,46.61,2015-08-19,31485500
MSFT,46.07,46.47,45.66,45.66,2015-08-20,36238200
MSFT,45.3,45.48,43.07,43.07,2015-08-21,70053100
MSFT,40.45,42.69,39.72,41.68,2015-08-24,88753700
MSFT,42.57,43.24,40.39,40.47,2015-08-25,70616600
MSFT,42.01,42.84,41.06,42.71,2015-08-26,63408000
MSFT,43.23,43.95,42.93,43.9,2015-08-27,50943200
MSFT,43.4,44.15,43.39,43.93,2015-08-28,28246700
MSFT,43.56,43.93,43.1,43.52,2015-08-31,34441700
MSFT,42.17,42.59,41.66,41.82,2015-09-01,49688900
MSFT,42.36,43.38,41.88,43.36,2015-09-02,37671500
MSFT,43.41,43.98,43.28,43.5,2015-09-03,28285200
MSFT,42.81,43.04,42.2,42.61,2015-09-04,37138800
MSFT,43.3,44,43.2,43.89,2015-09-08,32469800
MSFT,44.21,44.4,42.91,43.07,2015-09-09,33469500
MSFT,43.12,43.79,42.75,43.29,2015-09-10,31366600
MSFT,43.14,43.59,42.94,43.48,2015-09-11,27132500
MSFT,43.43,43.44,42.86,43.04,2015-09-14,23656000
MSFT,43.19,44.29,43.08,43.98,2015-09-15,28882200
MSFT,43.97,44.38,43.84,44.3,2015-09-16,23372200
MSFT,44.29,45,44.08,44.25,2015-09-17,32768200
MSFT,43.5,43.99,43.33,43.48,2015-09-18,63143700
MSFT,43.62,44.47,43.6,44.11,2015-09-21,26177200
MSFT,43.38,44.05,43.31,43.9,2015-09-22,28085900
