stockid,price,realtime,volume
LNKD,123.04,"2016-04-28 15:32:00",3536772
LNKD,123.05,"2016-04-28 15:33:00",3549971
LNKD,123.01,"2016-04-28 15:33:00",3559815
LNKD,123.02,"2016-04-28 15:35:00",3575932
LNKD,122.96,"2016-04-28 15:36:00",3596287
LNKD,123.04,"2016-04-28 15:37:00",3604157
LNKD,123.08,"2016-04-28 15:38:00",3623114
LNKD,123.01,"2016-04-28 15:38:00",3639619
LNKD,122.97,"2016-04-28 15:40:00",3672938
LNKD,123.07,"2016-04-28 15:40:00",3696934
LNKD,122.942,"2016-04-28 15:41:00",3720112
LNKD,123.08,"2016-04-28 15:44:00",3762583
LNKD,123,"2016-04-28 15:51:00",3981650
LNKD,123.01,"2016-04-28 15:51:00",4005957
LNKD,123.04,"2016-04-28 15:52:00",4037277
LNKD,123.05,"2016-04-28 15:53:00",4074563
LNKD,123.05,"2016-04-28 15:55:00",4117495
LNKD,122.867,"2016-04-28 15:56:00",4185620
LNKD,122.76,"2016-04-28 15:56:00",4224260
LNKD,122.625,"2016-04-28 15:57:00",4266038
LNKD,122.98,"2016-04-28 15:58:00",4303639
LNKD,123.02,"2016-04-28 16:00:00",4368010
LNKD,123.02,"2016-04-28 16:00:00",4369760
LNKD,123.02,"2016-04-28 16:00:00",4370939
LNKD,123.01,"2016-04-28 16:02:00",4408885
LNKD,123.01,"2016-04-28 16:02:00",4412970
LNKD,123.01,"2016-04-28 16:02:00",4415245
LNKD,123.01,"2016-04-28 16:02:00",4464467
LNKD,123.01,"2016-04-28 16:02:00",4523619
LNKD,123.01,"2016-04-28 16:02:00",4577321
LNKD,123.01,"2016-04-28 16:02:00",4620988
LNKD,123.01,"2016-04-28 16:02:00",4667298
LNKD,123.01,"2016-04-28 16:02:00",4709932
LNKD,123.01,"2016-04-28 16:02:00",4731205
LNKD,123.01,"2016-04-28 16:02:00",4785787
LNKD,123.01,"2016-04-28 16:02:00",4797995
LNKD,123.01,"2016-04-28 16:02:00",4859739
LNKD,123.01,"2016-04-28 16:02:00",4905742
LNKD,123.01,"2016-04-28 16:02:00",4948227
LNKD,123.01,"2016-04-28 16:02:00",4978330
LNKD,123.01,"2016-04-28 16:02:00",5019308
LNKD,123.01,"2016-04-28 16:02:00",5054708
LNKD,123.01,"2016-04-28 16:02:00",5113613
LNKD,123.01,"2016-04-28 16:02:00",5150748
LNKD,123.01,"2016-04-28 16:02:00",5159735
LNKD,123.01,"2016-04-28 16:02:00",5176699
LNKD,123.01,"2016-04-28 16:02:00",5219249
LNKD,123.01,"2016-04-28 16:02:00",5275278
LNKD,123.01,"2016-04-28 16:02:00",5318768
LNKD,123.01,"2016-04-28 16:02:00",5371331
LNKD,123.01,"2016-04-28 16:02:00",5405432
LNKD,123.01,"2016-04-28 16:02:00",5420764
LNKD,123.01,"2016-04-28 16:02:00",5456272
LNKD,123.01,"2016-04-28 16:02:00",5473426
LNKD,123.01,"2016-04-28 16:02:00",5481662
LNKD,123.01,"2016-04-28 16:02:00",5484514
LNKD,123.01,"2016-04-28 16:02:00",5502058
LNKD,123.01,"2016-04-28 16:02:00",5519610
LNKD,123.01,"2016-04-28 16:02:00",5540410
LNKD,123.01,"2016-04-28 16:02:00",5553106
LNKD,123.01,"2016-04-28 16:02:00",5559517
LNKD,123.01,"2016-04-28 16:02:00",5561202
LNKD,123.01,"2016-04-28 16:02:00",5592582
LNKD,123.01,"2016-04-28 16:02:00",5622372
LNKD,123.01,"2016-04-28 16:02:00",5644364
LNKD,123.01,"2016-04-28 16:02:00",5661373
