stockid,price,realtime,volume
GOOG,699.12,"2016-04-28 13:31:00",1408006
GOOG,699.21,"2016-04-28 13:32:00",1412818
GOOG,699.45,"2016-04-28 13:33:00",1417345
GOOG,699.33,"2016-04-28 13:34:00",1420061
GOOG,699.62,"2016-04-28 13:35:00",1427601
GOOG,699.55,"2016-04-28 13:36:00",1430298
GOOG,699.216,"2016-04-28 13:37:00",1432213
GOOG,699.084,"2016-04-28 13:38:00",1432708
GOOG,698.99,"2016-04-28 13:39:00",1434974
GOOG,698.43,"2016-04-28 13:40:00",1439885
GOOG,698.6,"2016-04-28 13:41:00",1442927
GOOG,698.64,"2016-04-28 13:42:00",1445508
GOOG,698.76,"2016-04-28 13:43:00",1447113
GOOG,699.25,"2016-04-28 13:45:00",1447985
GOOG,698.685,"2016-04-28 13:45:00",1452698
GOOG,698.87,"2016-04-28 13:46:00",1457900
GOOG,699.24,"2016-04-28 13:47:00",1464964
GOOG,699.25,"2016-04-28 13:48:00",1465919
GOOG,699.36,"2016-04-28 13:49:00",1466751
GOOG,699.535,"2016-04-28 13:50:00",1473761
GOOG,699.95,"2016-04-28 13:52:00",1479087
GOOG,699.505,"2016-04-28 13:52:00",1482734
GOOG,699.397,"2016-04-28 13:54:00",1500200
GOOG,699.211,"2016-04-28 13:54:00",1502115
GOOG,699.06,"2016-04-28 13:55:00",1504570
GOOG,698.912,"2016-04-28 13:56:00",1506227
GOOG,698.5,"2016-04-28 13:57:00",1508951
GOOG,698.642,"2016-04-28 13:58:00",1510559
GOOG,698.25,"2016-04-28 13:59:00",1512944
GOOG,698.568,"2016-04-28 14:00:00",1513752
GOOG,697.2,"2016-04-28 14:26:00",1682501
GOOG,697.364,"2016-04-28 14:27:00",1685682
GOOG,697.193,"2016-04-28 14:28:00",1692332
GOOG,697.26,"2016-04-28 14:29:00",1696043
GOOG,697.557,"2016-04-28 14:30:00",1699337
GOOG,697.2,"2016-04-28 14:32:00",1702809
GOOG,697.354,"2016-04-28 14:32:00",1709090
GOOG,697.24,"2016-04-28 14:33:00",1711701
GOOG,697.33,"2016-04-28 14:35:00",1716090
GOOG,697.54,"2016-04-28 14:35:00",1718731
GOOG,697.34,"2016-04-28 14:37:00",1729350
GOOG,697.3,"2016-04-28 14:38:00",1736996
GOOG,697.72,"2016-04-28 14:38:00",1761651
GOOG,697.33,"2016-04-28 14:40:00",1766377
GOOG,697.34,"2016-04-28 14:40:00",1767314
GOOG,697.27,"2016-04-28 14:41:00",1770501
GOOG,697.225,"2016-04-28 14:43:00",1771418
GOOG,697.257,"2016-04-28 14:43:00",1774230
GOOG,697,"2016-04-28 14:44:00",1777213
GOOG,696.59,"2016-04-28 14:46:00",1791313
GOOG,696.5,"2016-04-28 14:46:00",1797607
GOOG,696.35,"2016-04-28 14:48:00",1803975
GOOG,696.35,"2016-04-28 14:48:00",1809482
GOOG,696.57,"2016-04-28 14:49:00",1813995
GOOG,696.64,"2016-04-28 14:50:00",1819202
GOOG,696.9,"2016-04-28 14:52:00",1822174
GOOG,696.53,"2016-04-28 14:52:00",1825894
GOOG,696.55,"2016-04-28 14:53:00",1829769
GOOG,696.14,"2016-04-28 14:55:00",1833741
GOOG,696.02,"2016-04-28 14:55:00",1839099
GOOG,696.07,"2016-04-28 14:56:00",1852097
GOOG,696.47,"2016-04-28 14:57:00",1854824
GOOG,696.273,"2016-04-28 14:58:00",1855916
GOOG,696.5,"2016-04-28 15:00:00",1864892
GOOG,696.575,"2016-04-28 15:00:00",1868173
GOOG,696.63,"2016-04-28 15:01:00",1868885
GOOG,696.59,"2016-04-28 15:02:00",1876248
GOOG,696.45,"2016-04-28 15:03:00",1881015
GOOG,696.69,"2016-04-28 15:04:00",1886053
GOOG,696.5,"2016-04-28 15:05:00",1887399
GOOG,695.84,"2016-04-28 15:06:00",1893128
GOOG,696.27,"2016-04-28 15:07:00",1900306
GOOG,696.289,"2016-04-28 15:08:00",1905968
GOOG,695.66,"2016-04-28 15:09:00",1910733
GOOG,695.65,"2016-04-28 15:10:00",1917814
GOOG,695.39,"2016-04-28 15:11:00",1922848
GOOG,695.036,"2016-04-28 15:12:00",1928376
GOOG,694.87,"2016-04-28 15:13:00",1939569
GOOG,694.17,"2016-04-28 15:14:00",1948053
GOOG,694.34,"2016-04-28 15:15:00",1956645
GOOG,694.15,"2016-04-28 15:16:00",1963896
GOOG,694.32,"2016-04-28 15:17:00",1967972
GOOG,693.65,"2016-04-28 15:18:00",1979475
GOOG,694.417,"2016-04-28 15:19:00",1982349
GOOG,694.42,"2016-04-28 15:20:00",1991927
GOOG,694.25,"2016-04-28 15:21:00",1996812
GOOG,693.58,"2016-04-28 15:23:00",2014025
GOOG,693.31,"2016-04-28 15:24:00",2026707
GOOG,693.18,"2016-04-28 15:24:00",2035332
GOOG,691.38,"2016-04-28 15:26:00",2079409
GOOG,691.32,"2016-04-28 15:26:00",2110957
GOOG,691.02,"2016-04-28 15:27:00",2148180
GOOG,690.29,"2016-04-28 15:28:00",2179166
GOOG,690.01,"2016-04-28 15:29:00",2203633
GOOG,691.86,"2016-04-28 15:30:00",2226563
GOOG,692.43,"2016-04-28 15:31:00",2245886
GOOG,692.36,"2016-04-28 15:33:00",2262063
GOOG,692.62,"2016-04-28 15:33:00",2280740
GOOG,692.18,"2016-04-28 15:34:00",2290159
GOOG,692.33,"2016-04-28 15:35:00",2298370
GOOG,692.528,"2016-04-28 15:37:00",2303292
GOOG,691.91,"2016-04-28 15:38:00",2317695
GOOG,691.58,"2016-04-28 15:38:00",2325916
GOOG,691.73,"2016-04-28 15:39:00",2333739
GOOG,692.566,"2016-04-28 15:40:00",2347856
GOOG,692.23,"2016-04-28 15:41:00",2358297
GOOG,692.7,"2016-04-28 15:43:00",2379175
GOOG,690.9,"2016-04-28 15:51:00",2478870
GOOG,690.93,"2016-04-28 15:52:00",2488936
GOOG,690.35,"2016-04-28 15:53:00",2506896
GOOG,690.19,"2016-04-28 15:53:00",2520662
GOOG,690.3,"2016-04-28 15:54:00",2546239
GOOG,690.03,"2016-04-28 15:56:00",2573351
GOOG,689.94,"2016-04-28 15:57:00",2597732
GOOG,689.753,"2016-04-28 15:58:00",2628667
GOOG,690.3,"2016-04-28 15:58:00",2653083
GOOG,691.02,"2016-04-28 16:00:00",2776691
