stockid,open,high,low,close,histtime,volume
TWTR,17.44,18.32,16.8,17.83,2016-01-21,26275000
TWTR,18.29,18.56,17.73,17.84,2016-01-22,15543100
TWTR,16.8,17.45,16.51,17.02,2016-01-25,33559400
TWTR,17.22,17.28,16.4,17.01,2016-01-26,21998100
TWTR,17.01,17.62,16.77,16.78,2016-01-27,16623700
TWTR,17.21,17.34,16.45,16.49,2016-01-28,16774600
TWTR,16.64,17.07,16.51,16.8,2016-01-29,16817700
TWTR,17.89,18.77,17.3,17.91,2016-02-01,49860200
TWTR,17.22,17.27,16.01,16.08,2016-02-02,31719200
TWTR,16.33,16.74,15.55,16.56,2016-02-03,24244900
TWTR,16.4,17.18,16.29,16.91,2016-02-04,18125800
TWTR,16.61,16.64,15.62,15.72,2016-02-05,23996300
TWTR,15.51,15.55,14.73,14.9,2016-02-08,24818000
TWTR,14.62,15.55,14.31,14.4,2016-02-09,26408800
TWTR,14.55,15.28,14.52,14.98,2016-02-10,30722500
TWTR,14.07,14.79,13.91,14.31,2016-02-11,38371000
TWTR,14.54,15.94,14.53,15.88,2016-02-12,35538100
TWTR,16.09,16.4,15.67,16.36,2016-02-16,17193400
TWTR,16.47,17.6,16.43,17.46,2016-02-17,25659200
TWTR,18.1,18.55,17.52,18.43,2016-02-18,34447200
TWTR,18.16,18.88,17.77,18.31,2016-02-19,23914800
TWTR,18.62,18.68,17.76,18.3,2016-02-22,24926900
TWTR,18.56,18.96,18.1,18.3,2016-02-23,25683700
TWTR,18,18.09,17.11,18,2016-02-24,26629600
TWTR,17.93,17.95,17.31,17.59,2016-02-25,22336600
TWTR,17.72,18.03,17.5,17.94,2016-02-26,16314100
TWTR,17.96,18.57,17.78,18.12,2016-02-29,17329000
TWTR,18.47,18.48,17.59,17.85,2016-03-01,19299200
TWTR,17.85,18.74,17.72,18.54,2016-03-02,17177200
TWTR,18.53,19.44,18.48,19.31,2016-03-03,23200100
TWTR,19.45,20.32,19.06,19.36,2016-03-04,30046400
TWTR,19.11,19.73,18.77,19.17,2016-03-07,19693500
TWTR,19.1,19.15,18.33,18.33,2016-03-08,16345700
TWTR,18.61,18.74,17.52,17.66,2016-03-09,21502300
TWTR,17.69,17.77,16.38,16.61,2016-03-10,33135200
TWTR,16.77,16.94,16.46,16.81,2016-03-11,21442200
TWTR,16.81,17.32,16.79,17.12,2016-03-14,16475700
TWTR,17,17.04,16.14,16.19,2016-03-15,19599200
TWTR,16.33,16.77,16.13,16.7,2016-03-16,24662300
TWTR,16.65,17.15,16.62,16.85,2016-03-17,17033600
TWTR,17.08,17.38,16.76,16.85,2016-03-18,21075700
TWTR,16.83,17.05,16.68,16.89,2016-03-21,12528900
TWTR,16.75,17.01,16.7,16.86,2016-03-22,9539500
TWTR,16.86,16.91,16.01,16.01,2016-03-23,17914400
TWTR,15.94,15.99,15.57,15.91,2016-03-24,14815800
TWTR,15.98,16.01,15.4,15.6,2016-03-28,14080300
TWTR,15.69,15.99,15.33,15.97,2016-03-29,16923700
TWTR,16.16,16.72,16.01,16.36,2016-03-30,19294600
TWTR,16.4,16.84,16.21,16.55,2016-03-31,18849100
TWTR,16.41,16.43,15.83,15.98,2016-04-01,20921700
TWTR,16,17.54,15.96,17.09,2016-04-04,38201600
TWTR,17.59,17.83,16.89,17.05,2016-04-05,41507900
TWTR,17.12,17.48,16.9,17.26,2016-04-06,23100700
TWTR,16.88,17.59,16.85,16.98,2016-04-07,23273700
TWTR,17.12,17.25,16.41,16.65,2016-04-08,18636500
TWTR,16.74,16.98,16.41,16.51,2016-04-11,14154200
TWTR,16.5,16.77,16.15,16.57,2016-04-12,14862700
TWTR,16.68,17.4,16.68,17.37,2016-04-13,22617700
TWTR,17.38,17.7,17.14,17.53,2016-04-14,16140400
TWTR,17.52,17.91,17.31,17.58,2016-04-15,16324700
TWTR,17.71,17.72,17.06,17.31,2016-04-18,17254700
TWTR,17.37,17.39,16.68,16.92,2016-04-19,24704200
TWTR,16.94,17.52,16.9,17.4,2016-04-20,17712800
TWTR,17.48,17.77,17.42,17.51,2016-04-21,13518400
TWTR,17.33,17.51,17.02,17.23,2016-04-22,14830600
TWTR,17.2,17.75,16.88,17.09,2016-04-25,18931300
TWTR,17.21,17.98,17.08,17.75,2016-04-26,34858300
TWTR,15.15,15.28,14.81,14.86,2016-04-27,84485800
